PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_GROUP,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST,DEST_CITY_NAME,DEST_STATE_ABR,MONTH,YEAR,DISTANCE_GROUP,CLASS
2294,0,0,236,OO,SkyWest Airlines Inc.,3,LAS,"Las Vegas, NV",NV,LAX,"Los Angeles, CA",CA,4,2025,1,F
2294,0,0,388,YX,Republic Airline,3,IAD,"Washington, DC",VA,CVG,"Cincinnati, OH",KY,5,2025,1,F
2294,0,0,441,YX,Republic Airline,3,IAD,"Washington, DC",VA,CHS,"Charleston, SC",SC,2,2025,1,F
2294,0,0,607,G7,GoJet Airlines LLC d/b/a United Express,2,ORD,"Chicago, IL",IL,SYR,"Syracuse, NY",NY,5,2025,2,F
2294,0,0,872,F9,Frontier Airlines Inc.,3,AUS,"Austin, TX",TX,PHX,"Phoenix, AZ",AZ,6,2025,2,F
2294,0,0,952,G4,Allegiant Air,3,PIT,"Pittsburgh, PA",PA,PBI,"West Palm Beach/Palm Beach, FL",FL,3,2025,2,F
2294,0,0,1147,9E,Endeavor Air Inc.,2,XNA,"Fayetteville, AR",AR,LGA,"New York, NY",NY,6,2025,3,F
2294,4468,0,370,UA,United Air Lines Inc.,3,LAX,"Los Angeles, CA",CA,PHX,"Phoenix, AZ",AZ,4,2025,1,F
2295,0,0,185,MQ,Envoy Air,3,ILM,"Wilmington, NC",NC,CLT,"Charlotte, NC",NC,3,2025,1,F
2295,0,0,189,C5,CommuteAir LLC dba CommuteAir,2,IAD,"Washington, DC",VA,AVP,"Scranton/Wilkes-Barre, PA",PA,1,2025,1,F
2295,0,0,360,OO,SkyWest Airlines Inc.,3,ORD,"Chicago, IL",IL,CMX,"Hancock/Houghton, MI",MI,4,2025,1,F
2295,0,0,758,WN,Southwest Airlines Co.,3,MDW,"Chicago, IL",IL,SAV,"Savannah, GA",GA,1,2025,2,F
2295,0,0,902,OO,SkyWest Airlines Inc.,3,BZN,"Bozeman, MT",MT,LAX,"Los Angeles, CA",CA,5,2025,2,F
2295,0,0,1209,G4,Allegiant Air,3,SGF,"Springfield, MO",MO,LAS,"Las Vegas, NV",NV,6,2025,3,F
2295,895,0,634,WN,Southwest Airlines Co.,3,MKE,"Milwaukee, WI",WI,DCA,"Washington, DC",VA,2,2025,2,F
2296,0,0,268,ZW,Air Wisconsin Airlines Corp,2,ORD,"Chicago, IL",IL,RST,"Rochester, MN",MN,3,2025,1,F
2296,0,0,456,OO,SkyWest Airlines Inc.,3,DEN,"Denver, CO",CO,LBB,"Lubbock, TX",TX,2,2025,1,F
2296,0,0,550,F9,Frontier Airlines Inc.,3,PDX,"Portland, OR",OR,SFO,"San Francisco, CA",CA,1,2025,2,F
2296,0,0,587,XP,TEM Enterprises dba  Avelo Airlines,2,USA,"Concord, NC",NC,HVN,"New Haven, CT",CT,4,2025,2,F
2296,0,0,600,G4,Allegiant Air,3,LAS,"Las Vegas, NV",NV,MFR,"Medford, OR",OR,7,2025,2,F
2296,0,0,763,F9,Frontier Airlines Inc.,3,PDX,"Portland, OR",OR,LAS,"Las Vegas, NV",NV,5,2025,2,F
2296,0,0,894,AS,Alaska Airlines Inc.,3,PAE,"Everett, WA",WA,LAS,"Las Vegas, NV",NV,3,2025,2,F
2296,420,397,626,DL,Delta Air Lines Inc.,3,MSP,"Minneapolis, MN",MN,CMH,"Columbus, OH",OH,2,2025,2,F
2296,1611,0,852,WN,Southwest Airlines Co.,3,BDL,"Hartford, CT",CT,BNA,"Nashville, TN",TN,1,2025,2,F
2297,0,0,199,OO,SkyWest Airlines Inc.,3,MSP,"Minneapolis, MN",MN,BJI,"Bemidji, MN",MN,6,2025,1,F
2297,0,0,270,OO,SkyWest Airlines Inc.,3,DFW,"Dallas/Fort Worth, TX",TX,BPT,"Beaumont/Port Arthur, TX",TX,2,2025,1,F
2297,0,0,456,NK,Spirit Air Lines,3,BNA,"Nashville, TN",TN,DTW,"Detroit, MI",MI,2,2025,1,F
2297,0,0,594,OO,SkyWest Airlines Inc.,3,ORD,"Chicago, IL",IL,MDT,"Harrisburg, PA",PA,4,2025,2,F
2297,0,0,969,OH,PSA Airlines Inc.,2,MSY,"New Orleans, LA",LA,DCA,"Washington, DC",VA,2,2025,2,F
2297,0,0,977,F9,Frontier Airlines Inc.,3,DEN,"Denver, CO",CO,IND,"Indianapolis, IN",IN,1,2025,2,F
2297,0,0,1052,B6,JetBlue Airways,3,PBI,"West Palm Beach/Palm Beach, FL",FL,ISP,"Islip, NY",NY,1,2025,3,F
2297,0,0,1075,G4,Allegiant Air,3,FNT,"Flint, MI",MI,SRQ,"Sarasota/Bradenton, FL",FL,1,2025,3,F
2298,0,0,120,9E,Endeavor Air Inc.,2,GRR,"Grand Rapids, MI",MI,DTW,"Detroit, MI",MI,1,2025,1,F
2298,0,0,359,OO,SkyWest Airlines Inc.,3,SHR,"Sheridan, WY",WY,DEN,"Denver, CO",CO,1,2025,1,F
2298,0,0,488,G7,GoJet Airlines LLC d/b/a United Express,2,EWR,"Newark, NJ",NJ,ILM,"Wilmington, NC",NC,3,2025,1,F
2298,0,0,505,9E,Endeavor Air Inc.,2,CHA,"Chattanooga, TN",TN,DTW,"Detroit, MI",MI,2,2025,2,F
2298,0,0,517,OO,SkyWest Airlines Inc.,3,IAH,"Houston, TX",TX,AMA,"Amarillo, TX",TX,4,2025,2,F
2298,0,0,724,MQ,Envoy Air,3,TYS,"Knoxville, TN",TN,MIA,"Miami, FL",FL,3,2025,2,F
2298,0,0,1049,G4,Allegiant Air,3,RFD,"Rockford, IL",IL,PIE,"St. Petersburg, FL",FL,7,2025,3,F
2298,0,0,1209,G4,Allegiant Air,3,LAS,"Las Vegas, NV",NV,SGF,"Springfield, MO",MO,7,2025,3,F
2298,11,0,501,MQ,Envoy Air,3,ORD,"Chicago, IL",IL,MHK,"Manhattan/Ft. Riley, KS",KS,4,2025,2,F
2298,53,0,453,OH,PSA Airlines Inc.,2,PHL,"Philadelphia, PA",PA,DTW,"Detroit, MI",MI,2,2025,1,F
2298,32240,3851,95,AS,Alaska Airlines Inc.,3,SIT,"Sitka, AK",AK,JNU,"Juneau, AK",AK,4,2025,1,F
2299,0,0,127,C5,CommuteAir LLC dba CommuteAir,2,LCH,"Lake Charles, LA",LA,IAH,"Houston, TX",TX,1,2025,1,F
2299,0,0,588,OO,SkyWest Airlines Inc.,3,ICT,"Wichita, KS",KS,ORD,"Chicago, IL",IL,2,2025,2,F
2299,0,0,1039,SY,Sun Country Airlines d/b/a MN Airlines,3,MSP,"Minneapolis, MN",MN,MSY,"New Orleans, LA",LA,4,2025,3,F
2299,0,0,1039,SY,Sun Country Airlines d/b/a MN Airlines,3,MSY,"New Orleans, LA",LA,MSP,"Minneapolis, MN",MN,4,2025,3,F
2300,0,0,306,YX,Republic Airline,3,SDF,"Louisville, KY",KY,DTW,"Detroit, MI",MI,5,2025,1,F
2300,0,0,361,NK,Spirit Air Lines,3,CLT,"Charlotte, NC",NC,BWI,"Baltimore, MD",MD,7,2025,1,F
2300,0,0,456,OO,SkyWest Airlines Inc.,3,LBB,"Lubbock, TX",TX,DEN,"Denver, CO",CO,4,2025,1,F
2300,0,0,524,MX,Breeze Aviation Group DBA  Breeze,2,CHS,"Charleston, SC",SC,PIT,"Pittsburgh, PA",PA,4,2025,2,F
2300,0,0,719,NK,Spirit Air Lines,3,MCO,"Orlando, FL",FL,SDF,"Louisville, KY",KY,5,2025,2,F
2300,0,0,977,G4,Allegiant Air,3,PSC,"Pasco/Kennewick/Richland, WA",WA,AZA,"Phoenix, AZ",AZ,6,2025,2,F
2300,0,0,996,G4,Allegiant Air,3,SFB,"Sanford, FL",FL,IAG,"Niagara Falls, NY",NY,3,2025,2,F
2300,645,0,311,PT,Piedmont Airlines,2,PHL,"Philadelphia, PA",PA,ROA,"Roanoke, VA",VA,6,2025,1,F
2300,35037,0,539,AS,Alaska Airlines Inc.,3,ANC,"Anchorage, AK",AK,OME,"Nome, AK",AK,6,2025,2,F
2301,0,0,90,OO,SkyWest Airlines Inc.,3,DEN,"Denver, CO",CO,CYS,"Cheyenne, WY",WY,6,2025,1,F
2301,0,0,347,AA,American Airlines Inc.,3,ELP,"El Paso, TX",TX,PHX,"Phoenix, AZ",AZ,1,2025,1,F
2301,0,0,360,OO,SkyWest Airlines Inc.,3,ORD,"Chicago, IL",IL,CMX,"Hancock/Houghton, MI",MI,3,2025,1,F
2301,0,0,440,AA,American Airlines Inc.,3,MIA,"Miami, FL",FL,SAV,"Savannah, GA",GA,4,2025,1,F
2301,0,0,533,F9,Frontier Airlines Inc.,3,DEN,"Denver, CO",CO,MCI,"Kansas City, MO",MO,7,2025,2,F
2301,0,0,833,MQ,Envoy Air,3,OKC,"Oklahoma City, OK",OK,PHX,"Phoenix, AZ",AZ,1,2025,2,F
2301,0,0,837,NK,Spirit Air Lines,3,ORD,"Chicago, IL",IL,MSY,"New Orleans, LA",LA,6,2025,2,F
2301,0,0,883,F9,Frontier Airlines Inc.,3,HOU,"Houston, TX",TX,DEN,"Denver, CO",CO,2,2025,2,F
2301,0,0,1188,G4,Allegiant Air,3,OMA,"Omaha, NE",NE,PIE,"St. Petersburg, FL",FL,5,2025,3,F
2301,0,0,1452,G4,Allegiant Air,3,ATW,"Appleton, WI",WI,AZA,"Phoenix, AZ",AZ,5,2025,3,F
2301,0,0,1587,F9,Frontier Airlines Inc.,3,PHX,"Phoenix, AZ",AZ,ATL,"Atlanta, GA",GA,3,2025,4,F
2301,225,0,343,PT,Piedmont Airlines,2,ROC,"Rochester, NY",NY,BOS,"Boston, MA",MA,4,2025,1,F
2301,386,0,214,AA,American Airlines Inc.,3,LGA,"New York, NY",NY,DCA,"Washington, DC",VA,1,2025,1,F
2301,4326,885,725,AS,Alaska Airlines Inc.,3,BRW,"Barrow, AK",AK,ANC,"Anchorage, AK",AK,1,2025,2,F
2301,4646,0,725,WN,Southwest Airlines Co.,3,SDF,"Louisville, KY",KY,DAL,"Dallas, TX",TX,2,2025,2,F
2302,0,0,201,9E,Endeavor Air Inc.,2,DTW,"Detroit, MI",MI,PIT,"Pittsburgh, PA",PA,7,2025,1,F
2302,0,0,225,OO,SkyWest Airlines Inc.,3,SWO,"Stillwater, OK",OK,DFW,"Dallas/Fort Worth, TX",TX,1,2025,1,F
2302,0,0,243,OO,SkyWest Airlines Inc.,3,DTW,"Detroit, MI",MI,PLN,"Pellston, MI",MI,5,2025,1,F
2302,0,0,539,G4,Allegiant Air,3,LCK,"Columbus, OH",OH,SAV,"Savannah, GA",GA,7,2025,2,F
2302,0,0,617,9E,Endeavor Air Inc.,2,CAE,"Columbia, SC",SC,LGA,"New York, NY",NY,1,2025,2,F
2302,0,0,764,G4,Allegiant Air,3,BLI,"Bellingham, WA",WA,OAK,"Oakland, CA",CA,6,2025,2,F
2302,0,0,1086,XP,TEM Enterprises dba  Avelo Airlines,2,HVN,"New Haven, CT",CT,PBI,"West Palm Beach/Palm Beach, FL",FL,5,2025,3,F
2302,525,0,573,PT,Piedmont Airlines,2,PHL,"Philadelphia, PA",PA,GRR,"Grand Rapids, MI",MI,7,2025,2,F
2303,0,0,236,OO,SkyWest Airlines Inc.,3,LAX,"Los Angeles, CA",CA,LAS,"Las Vegas, NV",NV,4,2025,1,F
2303,0,0,361,F9,Frontier Airlines Inc.,3,BWI,"Baltimore, MD",MD,CLT,"Charlotte, NC",NC,6,2025,1,F
2303,0,0,409,F9,Frontier Airlines Inc.,3,BNA,"Nashville, TN",TN,ORD,"Chicago, IL",IL,7,2025,1,F
2303,0,0,610,G4,Allegiant Air,3,VPS,"Valparaiso, FL",FL,SGF,"Springfield, MO",MO,6,2025,2,F
2303,0,0,680,SY,Sun Country Airlines d/b/a MN Airlines,3,DEN,"Denver, CO",CO,MSP,"Minneapolis, MN",MN,2,2025,2,F
2303,0,0,764,DL,Delta Air Lines Inc.,3,BNA,"Nashville, TN",TN,LGA,"New York, NY",NY,6,2025,2,F
2303,0,0,1029,OO,SkyWest Airlines Inc.,3,MSP,"Minneapolis, MN",MN,JFK,"New York, NY",NY,3,2025,3,F
2303,0,0,1149,NK,Spirit Air Lines,3,DTW,"Detroit, MI",MI,AUS,"Austin, TX",TX,7,2025,3,F
2303,4875,0,327,WN,Southwest Airlines Co.,3,BNA,"Nashville, TN",TN,JAN,"Jackson/Vicksburg, MS",MS,4,2025,1,F
2304,0,0,323,MQ,Envoy Air,3,CMH,"Columbus, OH",OH,DCA,"Washington, DC",VA,1,2025,1,F
2304,0,0,425,AA,American Airlines Inc.,3,BFL,"Bakersfield, CA",CA,PHX,"Phoenix, AZ",AZ,3,2025,1,F
2304,0,0,466,G7,GoJet Airlines LLC d/b/a United Express,2,LNK,"Lincoln, NE",NE,ORD,"Chicago, IL",IL,2,2025,1,F
2304,0,0,555,XP,TEM Enterprises dba  Avelo Airlines,2,HVN,"New Haven, CT",CT,ILM,"Wilmington, NC",NC,6,2025,2,F
2304,0,0,773,MQ,Envoy Air,3,GJT,"Grand Junction, CO",CO,DFW,"Dallas/Fort Worth, TX",TX,5,2025,2,F
2304,0,0,945,G4,Allegiant Air,3,TOL,"Toledo, OH",OH,PIE,"St. Petersburg, FL",FL,4,2025,2,F
2304,0,0,1910,NK,Spirit Air Lines,3,PIT,"Pittsburgh, PA",PA,LAS,"Las Vegas, NV",NV,6,2025,4,F
2305,0,0,226,2JQ,Delux Public Charter LLC,1,LAS,"Las Vegas, NV",NV,SNA,"Santa Ana, CA",CA,4,2025,1,L
2305,0,0,323,WN,Southwest Airlines Co.,3,CMH,"Columbus, OH",OH,DCA,"Washington, DC",VA,7,2025,1,F
2305,0,0,596,SY,Sun Country Airlines d/b/a MN Airlines,3,CVG,"Cincinnati, OH",KY,MSP,"Minneapolis, MN",MN,7,2025,2,F
2305,0,0,916,WN,Southwest Airlines Co.,3,SBA,"Santa Barbara, CA",CA,DEN,"Denver, CO",CO,6,2025,2,F
2305,331,0,1751,WN,Southwest Airlines Co.,3,BNA,"Nashville, TN",TN,ONT,"Ontario, CA",CA,2,2025,4,F
2305,6860,0,11,S2,Star Marianas Air Inc.,1,TIQ,"Tinian, TT",TT,SPN,"Saipan, TT",TT,1,2025,1,F
2306,0,0,215,ZW,Air Wisconsin Airlines Corp,2,ORD,"Chicago, IL",IL,LSE,"La Crosse, WI",WI,3,2025,1,F
2306,0,0,510,OO,SkyWest Airlines Inc.,3,ORD,"Chicago, IL",IL,HSV,"Huntsville, AL",AL,2,2025,2,F
2306,0,0,1482,OO,SkyWest Airlines Inc.,3,SAT,"San Antonio, TX",TX,SFO,"San Francisco, CA",CA,5,2025,3,F
2306,485,0,656,WN,Southwest Airlines Co.,3,BUR,"Burbank, CA",CA,BOI,"Boise, ID",ID,3,2025,2,F
2306,1169,0,177,PT,Piedmont Airlines,2,CLT,"Charlotte, NC",NC,TYS,"Knoxville, TN",TN,1,2025,1,F
2307,0,0,312,AA,American Airlines Inc.,3,AMA,"Amarillo, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,4,2025,1,F
2307,0,0,876,G4,Allegiant Air,3,IND,"Indianapolis, IN",IN,SRQ,"Sarasota/Bradenton, FL",FL,1,2025,2,F
2307,0,0,1250,WN,Southwest Airlines Co.,3,ECP,"Panama City, FL",FL,DEN,"Denver, CO",CO,3,2025,3,F
2307,2000,0,32,KAT,Katmai Air,1,RBH,"Brooks Lodge, AK",AK,AKN,"King Salmon, AK",AK,7,2025,1,F
2307,35988,2,725,AS,Alaska Airlines Inc.,3,ANC,"Anchorage, AK",AK,BRW,"Barrow, AK",AK,5,2025,2,F
2308,0,0,409,YX,Republic Airline,3,BNA,"Nashville, TN",TN,ORD,"Chicago, IL",IL,4,2025,1,F
2308,0,0,445,G7,GoJet Airlines LLC d/b/a United Express,2,EWR,"Newark, NJ",NJ,GSO,"Greensboro/High Point, NC",NC,7,2025,1,F
2308,0,0,473,F9,Frontier Airlines Inc.,3,MYR,"Myrtle Beach, SC",SC,PHL,"Philadelphia, PA",PA,5,2025,1,F
2308,0,0,851,F9,Frontier Airlines Inc.,3,MDT,"Harrisburg, PA",PA,MCO,"Orlando, FL",FL,6,2025,2,F
2308,0,0,951,F9,Frontier Airlines Inc.,3,PBI,"West Palm Beach/Palm Beach, FL",FL,PHL,"Philadelphia, PA",PA,6,2025,2,F
2308,0,0,1147,MX,Breeze Aviation Group DBA  Breeze,2,BDL,"Hartford, CT",CT,SRQ,"Sarasota/Bradenton, FL",FL,4,2025,3,F
2308,1126,0,268,PT,Piedmont Airlines,2,PHL,"Philadelphia, PA",PA,PIT,"Pittsburgh, PA",PA,2,2025,1,F
2309,0,0,77,OO,SkyWest Airlines Inc.,3,SFO,"San Francisco, CA",CA,MRY,"Monterey, CA",CA,6,2025,1,F
2309,0,0,539,MQ,Envoy Air,3,MOB,"Mobile, AL",AL,DFW,"Dallas/Fort Worth, TX",TX,2,2025,2,F
2309,0,0,1438,NK,Spirit Air Lines,3,SJC,"San Jose, CA",CA,DFW,"Dallas/Fort Worth, TX",TX,2,2025,3,F
2309,3359,0,787,WN,Southwest Airlines Co.,3,MEM,"Memphis, TN",TN,BWI,"Baltimore, MD",MD,4,2025,2,F
2310,0,0,106,B6,JetBlue Airways,3,BDL,"Hartford, CT",CT,JFK,"New York, NY",NY,6,2025,1,F
2310,0,0,253,YV,Mesa Airlines Inc.,2,BTR,"Baton Rouge, LA",LA,IAH,"Houston, TX",TX,2,2025,1,F
2310,0,0,572,C5,CommuteAir LLC dba CommuteAir,2,IAH,"Houston, TX",TX,ECP,"Panama City, FL",FL,6,2025,2,F
2310,431,0,396,OH,PSA Airlines Inc.,2,DCA,"Washington, DC",VA,GSP,"Greer, SC",SC,2,2025,1,F
2310,2490,116,1965,AS,Alaska Airlines Inc.,3,SEA,"Seattle, WA",WA,CVG,"Cincinnati, OH",KY,2,2025,4,F
2311,0,0,272,MQ,Envoy Air,3,EVV,"Evansville, IN",IN,ORD,"Chicago, IL",IL,7,2025,1,F
2311,0,0,666,YX,Republic Airline,3,PHL,"Philadelphia, PA",PA,ATL,"Atlanta, GA",GA,7,2025,2,F
2311,0,0,1111,G4,Allegiant Air,3,SYR,"Syracuse, NY",NY,PIE,"St. Petersburg, FL",FL,6,2025,3,F
2311,0,0,1117,YV,Mesa Airlines Inc.,2,PIT,"Pittsburgh, PA",PA,IAH,"Houston, TX",TX,5,2025,3,F
2311,0,0,1874,UA,United Air Lines Inc.,3,JAC,"Jackson, WY",WY,EWR,"Newark, NJ",NJ,6,2025,4,F
2311,624,0,2556,AS,Alaska Airlines Inc.,3,SAN,"San Diego, CA",CA,KOA,"Kona, HI",HI,2,2025,6,F
2311,737,0,177,PT,Piedmont Airlines,2,TYS,"Knoxville, TN",TN,CLT,"Charlotte, NC",NC,2,2025,1,F
2312,0,0,260,OO,SkyWest Airlines Inc.,3,RKS,"Rock Springs, WY",WY,DEN,"Denver, CO",CO,5,2025,1,F
2312,0,0,513,OO,SkyWest Airlines Inc.,3,SGF,"Springfield, MO",MO,IAH,"Houston, TX",TX,1,2025,2,F
2312,0,0,541,YX,Republic Airline,3,JFK,"New York, NY",NY,CLT,"Charlotte, NC",NC,4,2025,2,F
2312,0,0,890,G4,Allegiant Air,3,LCK,"Columbus, OH",OH,PGD,"Punta Gorda, FL",FL,2,2025,2,F
2312,0,0,1092,F9,Frontier Airlines Inc.,3,ISP,"Islip, NY",NY,FLL,"Fort Lauderdale, FL",FL,2,2025,3,F
2312,0,0,1258,F9,Frontier Airlines Inc.,3,BOS,"Boston, MA",MA,MIA,"Miami, FL",FL,2,2025,3,F
2312,0,0,1590,NK,Spirit Air Lines,3,LAS,"Las Vegas, NV",NV,IND,"Indianapolis, IN",IN,7,2025,4,F
2312,3459,0,870,WN,Southwest Airlines Co.,3,PHX,"Phoenix, AZ",AZ,ICT,"Wichita, KS",KS,1,2025,2,F
2313,0,0,296,9E,Endeavor Air Inc.,2,LGA,"New York, NY",NY,ORF,"Norfolk, VA",VA,5,2025,1,F
2313,0,0,551,MQ,Envoy Air,3,ELP,"El Paso, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,3,2025,2,F
2313,0,0,689,WN,Southwest Airlines Co.,3,STL,"St. Louis, MO",MO,SAV,"Savannah, GA",GA,7,2025,2,F
2313,0,0,740,YX,Republic Airline,3,ORD,"Chicago, IL",IL,JFK,"New York, NY",NY,6,2025,2,F
2313,0,0,944,MX,Breeze Aviation Group DBA  Breeze,2,MCO,"Orlando, FL",FL,AVP,"Scranton/Wilkes-Barre, PA",PA,6,2025,2,F
2313,0,0,963,9E,Endeavor Air Inc.,2,LGA,"New York, NY",NY,MEM,"Memphis, TN",TN,2,2025,2,F
2313,28,0,303,MQ,Envoy Air,3,MQT,"Marquette, MI",MI,ORD,"Chicago, IL",IL,5,2025,1,F
2313,131,0,862,MQ,Envoy Air,3,GSP,"Greer, SC",SC,DFW,"Dallas/Fort Worth, TX",TX,4,2025,2,F
2313,1383,0,889,WN,Southwest Airlines Co.,3,OAK,"Oakland, CA",CA,ABQ,"Albuquerque, NM",NM,2,2025,2,F
2313,2806,0,680,WN,Southwest Airlines Co.,3,FLL,"Fort Lauderdale, FL",FL,RDU,"Raleigh/Durham, NC",NC,2,2025,2,F
2314,0,0,192,9E,Endeavor Air Inc.,2,CAE,"Columbia, SC",SC,ATL,"Atlanta, GA",GA,6,2025,1,F
2314,0,0,345,F9,Frontier Airlines Inc.,3,RNO,"Reno, NV",NV,LAS,"Las Vegas, NV",NV,7,2025,1,F
2314,0,0,359,OO,SkyWest Airlines Inc.,3,SHR,"Sheridan, WY",WY,DEN,"Denver, CO",CO,3,2025,1,F
2314,0,0,488,YX,Republic Airline,3,EWR,"Newark, NJ",NJ,ILM,"Wilmington, NC",NC,4,2025,1,F
2314,0,0,547,OH,PSA Airlines Inc.,2,ATL,"Atlanta, GA",GA,DCA,"Washington, DC",VA,2,2025,2,F
2314,0,0,588,DL,Delta Air Lines Inc.,3,SLC,"Salt Lake City, UT",UT,OAK,"Oakland, CA",CA,3,2025,2,F
2314,0,0,679,OO,SkyWest Airlines Inc.,3,DEN,"Denver, CO",CO,MSO,"Missoula, MT",MT,6,2025,2,F
2314,0,0,789,AA,American Airlines Inc.,3,VPS,"Valparaiso, FL",FL,DCA,"Washington, DC",VA,4,2025,2,F
2314,0,0,936,SY,Sun Country Airlines d/b/a MN Airlines,3,MSP,"Minneapolis, MN",MN,BWI,"Baltimore, MD",MD,5,2025,2,F
2314,134,0,266,UA,United Air Lines Inc.,3,BTV,"Burlington, VT",VT,EWR,"Newark, NJ",NJ,4,2025,1,F
2315,0,0,296,C5,CommuteAir LLC dba CommuteAir,2,SYR,"Syracuse, NY",NY,IAD,"Washington, DC",VA,4,2025,1,F
2315,0,0,587,XP,TEM Enterprises dba  Avelo Airlines,2,HVN,"New Haven, CT",CT,USA,"Concord, NC",NC,5,2025,2,F
2315,135,0,99,PT,Piedmont Airlines,2,FLO,"Florence, SC",SC,CLT,"Charlotte, NC",NC,6,2025,1,F
2315,200,0,630,QX,Horizon Air,2,LAX,"Los Angeles, CA",CA,MFR,"Medford, OR",OR,4,2025,2,F
2315,322,0,2797,AS,Alaska Airlines Inc.,3,ANC,"Anchorage, AK",AK,OGG,"Kahului, HI",HI,1,2025,6,F
2316,0,0,360,OO,SkyWest Airlines Inc.,3,CMX,"Hancock/Houghton, MI",MI,ORD,"Chicago, IL",IL,5,2025,1,F
2316,0,0,429,YV,Mesa Airlines Inc.,2,TUL,"Tulsa, OK",OK,IAH,"Houston, TX",TX,5,2025,1,F
2316,0,0,900,YX,Republic Airline,3,PWM,"Portland, ME",ME,ORD,"Chicago, IL",IL,6,2025,2,F
2316,0,0,901,YX,Republic Airline,3,BOS,"Boston, MA",MA,SAV,"Savannah, GA",GA,5,2025,2,F
2316,0,0,917,WN,Southwest Airlines Co.,3,MDW,"Chicago, IL",IL,COS,"Colorado Springs, CO",CO,4,2025,2,F
2316,0,0,1013,NK,Spirit Air Lines,3,PHL,"Philadelphia, PA",PA,MIA,"Miami, FL",FL,3,2025,3,F
2316,270,0,222,QX,Horizon Air,2,PDX,"Portland, OR",OR,MFR,"Medford, OR",OR,2,2025,1,F
2317,0,0,108,G7,GoJet Airlines LLC d/b/a United Express,2,MSN,"Madison, WI",WI,ORD,"Chicago, IL",IL,4,2025,1,F
2317,0,0,113,OO,SkyWest Airlines Inc.,3,SPS,"Wichita Falls, TX",TX,DFW,"Dallas/Fort Worth, TX",TX,2,2025,1,F
2317,0,0,157,YX,Republic Airline,3,ORF,"Norfolk, VA",VA,IAD,"Washington, DC",VA,4,2025,1,F
2317,0,0,268,YX,Republic Airline,3,PHL,"Philadelphia, PA",PA,PIT,"Pittsburgh, PA",PA,3,2025,1,F
2317,0,0,532,G4,Allegiant Air,3,MCO,"Orlando, FL",FL,TYS,"Knoxville, TN",TN,3,2025,2,F
2317,0,0,737,OO,SkyWest Airlines Inc.,3,LAX,"Los Angeles, CA",CA,ASE,"Aspen, CO",CO,4,2025,2,F
2317,0,0,861,MX,Breeze Aviation Group DBA  Breeze,2,CAK,"Akron, OH",OH,MCO,"Orlando, FL",FL,5,2025,2,F
2318,0,0,359,OO,SkyWest Airlines Inc.,3,AMA,"Amarillo, TX",TX,DEN,"Denver, CO",CO,4,2025,1,F
2318,0,0,456,OO,SkyWest Airlines Inc.,3,LBB,"Lubbock, TX",TX,DEN,"Denver, CO",CO,1,2025,1,F
2318,0,0,528,OO,SkyWest Airlines Inc.,3,SCE,"State College, PA",PA,ORD,"Chicago, IL",IL,5,2025,2,F
2318,0,0,626,F9,Frontier Airlines Inc.,3,SAN,"San Diego, CA",CA,SLC,"Salt Lake City, UT",UT,7,2025,2,F
2318,0,0,632,G7,GoJet Airlines LLC d/b/a United Express,2,ORD,"Chicago, IL",IL,AVP,"Scranton/Wilkes-Barre, PA",PA,2,2025,2,F
2318,0,0,696,G7,GoJet Airlines LLC d/b/a United Express,2,STL,"St. Louis, MO",MO,IAD,"Washington, DC",VA,1,2025,2,F
2318,0,0,724,AA,American Airlines Inc.,3,MIA,"Miami, FL",FL,TYS,"Knoxville, TN",TN,4,2025,2,F
2318,0,0,1207,YX,Republic Airline,3,LGA,"New York, NY",NY,EYW,"Key West, FL",FL,1,2025,3,F
2318,49,0,182,UA,United Air Lines Inc.,3,IAD,"Washington, DC",VA,PIT,"Pittsburgh, PA",PA,5,2025,1,F
2319,0,0,370,MX,Breeze Aviation Group DBA  Breeze,2,CHS,"Charleston, SC",SC,TPA,"Tampa, FL",FL,5,2025,1,F
2319,0,0,383,OO,SkyWest Airlines Inc.,3,DFW,"Dallas/Fort Worth, TX",TX,BTR,"Baton Rouge, LA",LA,1,2025,1,F
2319,0,0,438,G7,GoJet Airlines LLC d/b/a United Express,2,ORD,"Chicago, IL",IL,SGF,"Springfield, MO",MO,4,2025,1,F
2319,0,0,441,YX,Republic Airline,3,IAD,"Washington, DC",VA,CHS,"Charleston, SC",SC,5,2025,1,F
2319,0,0,663,MX,Breeze Aviation Group DBA  Breeze,2,CHS,"Charleston, SC",SC,HPN,"White Plains, NY",NY,6,2025,2,F
2319,0,0,1104,G4,Allegiant Air,3,LAS,"Las Vegas, NV",NV,FSD,"Sioux Falls, SD",SD,1,2025,3,F
2319,0,0,1504,NK,Spirit Air Lines,3,EWR,"Newark, NJ",NJ,AUS,"Austin, TX",TX,3,2025,4,F
2320,0,0,335,YX,Republic Airline,3,PHL,"Philadelphia, PA",PA,BTV,"Burlington, VT",VT,1,2025,1,F
